dish_id,ingredient_id,name,grams,calories,fat,carbohydrates,protein
dish_1563998279,161,olive oil,4.380647,38.72491948,4.380647,0.0,0.0
dish_1563998279,520,lemon juice,2.013195,0.34224315,0.0,0.11273892,0.00805278
dish_1563998279,291,salt,1.167532,0.0,0.0,0.0,0.0
dish_1563998279,433,roasted potatoes,79.000000,111.39,5.372,14.22,1.659
dish_1559245654,213,pears,202.000000,115.544,0.202,30.704,0.808
dish_1563823814,291,salt,0.418204,0.0,0.0,0.0,0.0
dish_1563823814,312,pepper,0.104551,0.0418204,0.000209102,0.009723243,0.00209102
dish_1563823814,342,turnips,83.640839,18.150062063,0.083640839,4.265682789,0.585485873
dish_1563823814,161,olive oil,0.836408,7.39384672,0.836408,0.0,0.0
dish_1559158263,201,blueberries,1.591560,0.91037232,0.00477468,0.22918464,0.01114092
dish_1559158263,515,arugula,22.281839,5.57045975,0.155972873,0.824428043,0.579327814
dish_1559158263,189,vinegar,0.746044,0.0,0.0,0.0,0.0
dish_1559158263,517,chard,3.978900,0.755991,0.0079578,0.1472193,0.0716202
dish_1559158263,312,pepper,0.024868,0.0099472,4.9736e-05,0.002312724,0.00049736
dish_1559158263,124,walnuts,0.795780,5.19883074,0.51089076,0.11061342,0.12016278
dish_1559158263,291,salt,0.149209,0.0,0.0,0.0,0.0
dish_1559158263,126,mustard,0.248681,0.152441453,0.008206473,0.01492086,0.009201197
dish_1559158263,161,olive oil,3.183120,28.1387808,3.18312,0.0,0.0
dish_1563217939,26,white rice,10.012772,13.0166036,0.030038316,2.80357616,0.270344844
dish_1563217939,515,arugula,24.821665,6.20541625,0.173751655,0.918401605,0.64536329
dish_1563217939,471,cherry tomatoes,7.439490,1.3391082,0.01487898,0.29014011,0.06695541
dish_1563217939,122,garlic,0.500639,0.74595211,0.002503195,0.16521087,0.032040896
dish_1563217939,94,onions,4.992368,1.9969472,0.004992368,0.44931312,0.054916048
dish_1563217939,161,olive oil,1.244588,11.00215792,1.244588,0.0,0.0
dish_1563217939,31,cucumbers,7.439490,0.743949,0.0,0.1487898,0.0743949
dish_1563217939,32,tomatoes,7.439490,2.5294266,0.05207643,0.50588532,0.05207643
dish_1563217939,520,lemon juice,1.115924,0.18970708,0.0,0.062491744,0.004463696
dish_1563217939,367,lime,1.115924,0.3347772,0.002231848,0.11717202,0.007811468
dish_1563217939,291,salt,0.218153,0.0,0.0,0.0,0.0
dish_1563217939,526,mustard greens,14.878981,4.01732487,0.059515924,0.699312107,0.431490449
dish_1563217939,485,zucchini,5.006386,0.7509579,0.020025544,0.135172422,0.055070246
dish_1563217939,524,parsley,0.250319,0.092868349,0.002002552,0.016020416,0.007259251
dish_1563217939,349,mangos,7.439490,4.50833094,0.02975796,1.1159235,0.05951592
dish_1563217939,448,jalapenos,0.743949,0.21574521,0.002975796,0.048356685,0.006695541
dish_1563217939,462,pork,75.095787,178.72797306,10.51341018,0.0,19.52490462
dish_1563217939,516,rosemary,0.500639,0.65583709,0.028536423,0.1001278,0.014518531
dish_1563217939,523,cilantro,0.743949,0.169620372,0.003719745,0.027526113,0.016366878
dish_1558546918,26,white rice,54.000000,70.2,0.162,15.12,1.458
dish_1562963325,328,sugar,14.248210,55.2830548,0.0,14.24821,0.0
dish_1562963325,122,garlic,4.749403,7.07661047,0.023747015,1.56730299,0.303961792
dish_1562963325,312,pepper,0.474940,0.189976,0.00094988,0.04416942,0.0094988
dish_1562963325,26,white rice,18.997614,24.6968982,0.056992842,5.31933192,0.512935578
dish_1562963325,525,bok choy,18.997614,2.46968982,0.037995228,0.417947508,0.28496421
dish_1562963325,462,pork,132.983292,316.50023496,18.61766088,0.0,34.57565592
dish_1562963325,291,salt,0.949881,0.0,0.0,0.0,0.0
dish_1562963325,11,cheese pizza,122.000000,324.398,11.468,40.87,13.664
dish_1562963325,508,soy sauce,7.599046,4.02749438,0.045594276,0.372353254,0.615522726
dish_1562963325,6,caesar salad,58.000000,25.52,1.218,2.494,1.856
dish_1566329021,33,bell peppers,10.186999,4.0747996,0.020373998,0.91682991,0.20373998
dish_1566329021,133,shallots,3.868915,0.773783,0.00773783,0.127674195,0.058033725
dish_1566329021,25,beef,58.033726,145.084315,8.7050589,0.0,15.08876876
dish_1566329021,122,garlic,2.037400,3.035726,0.010187,0.672342,0.1303936
dish_1566329021,189,vinegar,0.096723,0.0,0.0,0.0,0.0
dish_1566329021,36,spinach (raw),4.074800,0.937204,0.0162992,0.1466928,0.1181692
dish_1566329021,312,pepper,0.490254,0.1961016,0.000980508,0.045593622,0.00980508
dish_1566329021,161,olive oil,5.327620,47.0961608,5.32762,0.0,0.0
dish_1566329021,32,tomatoes,10.186999,3.46357966,0.071308993,0.692715932,0.071308993
dish_1566329021,11,cheese pizza,89.000000,236.651,8.366,29.815,9.968
dish_1566329021,291,salt,2.542906,0.0,0.0,0.0,0.0
dish_1566329021,28,chicken,81.495995,134.46839175,2.93385582,0.0,25.26375845
dish_1566329021,525,bok choy,1.934458,0.25147954,0.003868916,0.042558076,0.02901687
dish_1566329021,448,jalapenos,4.074800,1.181692,0.0162992,0.264862,0.0366732
dish_1566329021,16,brussels sprouts,86.592865,37.23493195,0.259778595,7.79335785,2.94415741
dish_1566329021,94,onions,6.009257,2.4037028,0.006009257,0.54083313,0.066101827
dish_1566329021,194,fried rice,90.000000,141.93,1.98,26.91,4.23
dish_1566329021,511,spinach (cooked),1.934458,0.44492534,0.0,0.07737832,0.05803374
dish_1566329021,513,millet,28.111828,33.45307532,0.28111828,6.662503236,0.98391398
dish_1560799113,380,pizza,37.000000,98.42,3.589,12.21,4.07
dish_1561491210,517,chard,8.153311,1.54912909,0.016306622,0.301672507,0.146759598
dish_1561491210,201,blueberries,2.835443,1.621873396,0.008506329,0.408303792,0.019848101
dish_1561491210,471,cherry tomatoes,3.623693,0.65226474,0.007247386,0.141324027,0.032613237
dish_1561491210,73,radishes,2.835443,0.45367088,0.002835443,0.096405062,0.019848101
dish_1561491210,133,shallots,1.811847,0.3623694,0.003623694,0.059790951,0.027177705
dish_1561491210,291,salt,0.315088,0.0,0.0,0.0,0.0
dish_1561491210,527,chive,0.226481,0.0679443,0.001585367,0.009965164,0.007473873
dish_1561491210,161,olive oil,6.459136,57.09876224,6.459136,0.0,0.0
dish_1561491210,514,wheat berry,18.118467,16.48780497,0.090592335,3.460627197,0.760975614
dish_1561491210,189,vinegar,1.417722,0.0,0.0,0.0,0.0
dish_1561491210,36,spinach (raw),17.721519,4.07594937,0.070886076,0.637974684,0.513924051
dish_1561491210,9,wild rice,59.000000,70.21,0.236,14.75,2.95
dish_1561491210,49,fish,90.592339,81.5331051,11.77700407,0.0,16.668990376
dish_1561491210,122,garlic,0.994531,1.48185119,0.004972655,0.32819523,0.063649984
dish_1561491210,7,cauliflower,59.000000,14.75,0.177,2.95,1.062
dish_1561491210,520,lemon juice,1.811847,0.30801399,0.0,0.101463432,0.007247388
dish_1561491210,126,mustard,0.177215,0.108632795,0.005848095,0.0106329,0.006556955
dish_1561491210,524,parsley,0.905923,0.336097433,0.007247384,0.057979072,0.026271767
dish_1560444914,112,honeydew melons,39.000000,14.04,0.039,3.51,0.195
dish_1560444914,38,pineapple,51.000000,25.5,0.051,6.63,0.255
dish_1560444914,121,watermelon,76.000000,22.8,0.152,5.776,0.456
dish_1558629398,32,tomatoes,64.000000,21.76,0.448,4.352,0.448
dish_1565107143,161,olive oil,2.878049,25.44195316,2.878049,0.0,0.0
dish_1565107143,121,watermelon,93.000000,27.9,0.186,7.068,0.558
dish_1565107143,128,egg whites,358.000000,186.16,0.716,2.506,35.8
dish_1565107143,8,scrambled eggs,86.000000,127.28,9.46,1.376,8.6
dish_1565107143,437,sweet potato,115.121956,87.49268656,0.0,20.72195208,1.15121956
dish_1560441464,13,berries,50.000000,28.5,0.15,7.0,0.35
dish_1562611580,392,pepperoni pizza,50.000000,141.0,6.0,16.0,6.0
dish_1563389079,27,broccoli,57.000000,19.95,0.228,3.99,1.368
dish_1563389079,312,pepper,0.038201,0.0152804,7.6402e-05,0.003552693,0.00076402
dish_1563389079,161,olive oil,0.611214,5.40313176,0.611214,0.0,0.0
dish_1563389079,45,carrot,61.121380,25.0597658,0.12224276,6.112138,0.55009242
dish_1563389079,291,salt,0.229205,0.0,0.0,0.0,0.0
dish_1560526530,13,berries,44.000000,25.08,0.132,6.16,0.308
dish_1560526530,526,mustard greens,2.483660,0.6705882,0.00993464,0.11673202,0.07202614
dish_1560526530,524,parsley,0.330097,0.122465987,0.002640776,0.021126208,0.009572813
dish_1560526530,32,tomatoes,1.241830,0.4222222,0.00869281,0.08444444,0.00869281
dish_1560526530,31,cucumbers,1.986928,0.1986928,0.0,0.03973856,0.01986928
dish_1560526530,189,vinegar,2.313853,0.0,0.0,0.0,0.0
dish_1560526530,77,almonds,1.320388,7.633163028,0.65359206,0.299728076,0.295766912
dish_1560526530,161,olive oil,7.268482,64.25338088,7.268482,0.0,0.0
dish_1560526530,126,mustard,0.454280,0.27847364,0.01499124,0.0272568,0.01680836
dish_1560526530,39,sausage,18.000000,62.028,4.914,0.756,3.474
dish_1560526530,291,salt,0.227140,0.0,0.0,0.0,0.0
dish_1560526530,45,carrot,2.640777,1.08271857,0.005281554,0.2640777,0.023766993
dish_1560526530,5,potatoes,54.000000,41.58,0.054,9.18,1.08
dish_1560526530,122,garlic,0.186275,0.27754975,0.000931375,0.06147075,0.0119216
dish_1560526530,38,pineapple,56.000000,28.0,0.056,7.28,0.28
dish_1560526530,36,spinach (raw),42.944351,9.87720073,0.171777404,1.545996636,1.245386179
dish_1560526530,201,blueberries,6.601942,3.776310824,0.019805826,0.950679648,0.046213594
dish_1561752449,32,tomatoes,7.287560,2.4777704,0.05101292,0.49555408,0.05101292
dish_1561752449,122,garlic,0.728756,1.08584644,0.00364378,0.24048948,0.046640384
dish_1561752449,94,onions,0.182189,0.0728756,0.000182189,0.01639701,0.002004079
dish_1561752449,203,chili,0.637661,0.2550644,0.002550644,0.056751829,0.011477898
dish_1561752449,60,tortilla,29.150238,63.54751884,0.845356902,13.1176071,1.74901428
dish_1561752449,291,salt,0.182189,0.0,0.0,0.0,0.0
dish_1561752449,161,olive oil,0.364378,3.22110152,0.364378,0.0,0.0
dish_1561752449,155,chicken thighs,72.875595,129.13555434,6.048674385,0.0,17.417267205
dish_1561752449,523,cilantro,0.728756,0.166156368,0.00364378,0.026963972,0.016032632
dish_1561752449,52,cheese,21.862679,87.88796958,7.21468407,0.284214827,5.46566975
dish_1559846450,213,pears,201.000000,114.972,0.201,30.552,0.804
dish_1561393619,1,cottage cheese,176.000000,172.48,7.568,5.984,19.36
dish_1561393619,13,berries,108.000000,61.56,0.324,15.12,0.756
dish_1562947376,38,pineapple,73.000000,36.5,0.073,9.49,0.365
dish_1564773976,471,cherry tomatoes,59.230770,10.6615386,0.11846154,2.31000003,0.53307693
dish_1564773976,244,chicken breast,106.000000,175.112,3.816,0.0,32.966
dish_1564773976,133,shallots,0.646154,0.1292308,0.001292308,0.021323082,0.00969231
dish_1564773976,161,olive oil,2.584615,22.8479966,2.584615,0.0,0.0
dish_1564773976,116,mayonnaise,10.338462,70.3015416,7.7538465,0.062030772,0.10338462
dish_1564773976,515,arugula,3.230769,0.80769225,0.022615383,0.119538453,0.083999994
dish_1564773976,332,salmon,64.615387,115.01538886,5.16923096,0.0,15.50769288
dish_1564773976,312,pepper,1.292308,0.5169232,0.002584616,0.120184644,0.02584616
dish_1564773976,81,pickles,0.646154,0.07107694,0.001292308,0.014861542,0.001938462
dish_1564773976,527,chive,0.161538,0.0484614,0.001130766,0.007107672,0.005330754
dish_1564773976,12,olives,21.000000,24.15,2.247,1.323,0.168
dish_1564773976,291,salt,0.161538,0.0,0.0,0.0,0.0
dish_1564773976,122,garlic,0.646154,0.96276946,0.00323077,0.21323082,0.041353856
dish_1564773976,27,broccoli,58.000000,20.3,0.232,4.06,1.392
dish_1564773976,524,parsley,0.646154,0.239723134,0.005169232,0.041353856,0.018738466
dish_1564773976,72,kale,3.230769,1.58307681,0.022615383,0.29076921,0.106615377
dish_1564773976,520,lemon juice,0.646154,0.10984618,0.0,0.036184624,0.002584616
dish_1564773976,357,lentils,12.923077,14.73230778,0.051692308,2.5846154,1.16307693
dish_1564773976,38,pineapple,117.000000,58.5,0.117,15.21,0.585
dish_1563205877,510,chicken apple sausage,35.000000,56.0,3.5,1.05,4.9
dish_1563910106,36,spinach (raw),27.169813,6.24905699,0.108679252,0.978113268,0.787924577
dish_1563910106,517,chard,18.113207,3.44150933,0.036226414,0.670188659,0.326037726
dish_1563910106,189,vinegar,3.622641,0.0,0.0,0.0,0.0
dish_1563910106,126,mustard,0.452830,0.27758479,0.01494339,0.0271698,0.01675471
dish_1563910106,471,cherry tomatoes,9.056603,1.63018854,0.018113206,0.353207517,0.081509427
dish_1563910106,291,salt,0.226415,0.0,0.0,0.0,0.0
dish_1563910106,70,figs,9.056603,24.90565825,0.0,5.88679195,0.226415075
dish_1563910106,161,olive oil,7.245283,64.04830172,7.245283,0.0,0.0
dish_1563910106,31,cucumbers,9.056603,0.9056603,0.0,0.18113206,0.09056603
dish_1566591048,12,olives,14.000000,16.1,1.498,0.882,0.112
dish_1566591048,23,brown rice,34.240662,38.00713482,0.308165958,7.87535226,0.890257212
dish_1566591048,515,arugula,6.848132,1.712033,0.047936924,0.253380884,0.178051432
dish_1566591048,484,chicken salad,97.000000,220.19,15.52,2.813,16.49
dish_1566591048,312,pepper,8.560165,3.424066,0.01712033,0.796095345,0.1712033
dish_1566591048,28,chicken,142.000000,234.3,5.112,0.0,44.02
dish_1566591048,332,salmon,171.203308,304.74188824,13.69626464,0.0,41.08879392
dish_1566591048,291,salt,0.428008,0.0,0.0,0.0,0.0
dish_1566591048,518,thyme,0.214004,0.21614404,0.003638068,0.05136096,0.01284024
dish_1566591048,161,olive oil,6.505725,57.510609,6.505725,0.0,0.0
dish_1561663035,11,cheese pizza,99.000000,263.241,9.306,33.165,11.088
dish_1560787696,4,bacon,7.000000,37.87,2.94,0.098,2.59
dish_1565107066,8,scrambled eggs,86.000000,127.28,9.46,1.376,8.6
dish_1561481577,4,bacon,37.000000,200.17,15.54,0.518,13.69
dish_1561737839,13,berries,370.000000,210.9,1.11,51.8,2.59
dish_1563827060,11,cheese pizza,55.000000,146.245,5.17,18.425,6.16
dish_1562010085,514,wheat berry,19.320387,17.58155217,0.096601935,3.690193917,0.811456254
dish_1562010085,520,lemon juice,1.932039,0.32844663,0.0,0.108194184,0.007728156
dish_1562010085,448,jalapenos,0.241505,0.07003645,0.00096602,0.015697825,0.002173545
dish_1562010085,116,mayonnaise,3.864078,26.2757304,2.8980585,0.023184468,0.03864078
dish_1562010085,312,pepper,0.562961,0.2251844,0.001125922,0.052355373,0.01125922
dish_1562010085,16,brussels sprouts,63.960640,27.5030752,0.19188192,5.7564576,2.17466176
dish_1562010085,122,garlic,1.932039,2.87873811,0.009660195,0.63757287,0.123650496
dish_1562010085,291,salt,0.561308,0.0,0.0,0.0,0.0
dish_1562010085,45,carrot,4.830097,1.98033977,0.009660194,0.4830097,0.043470873
dish_1562010085,152,cabbage,19.320387,4.05728127,0.096601935,0.618252384,0.251165031
dish_1562010085,161,olive oil,1.605626,14.19373384,1.605626,0.0,0.0
dish_1562010085,524,parsley,0.966019,0.358393049,0.007728152,0.061825216,0.028014551
dish_1562010085,462,pork,144.902908,344.86892104,20.28640712,0.0,37.67475608
dish_1556575124,34,celery,28.000000,4.48,0.056,0.952,0.196
dish_1561748950,291,salt,0.163319,0.0,0.0,0.0,0.0
dish_1561748950,161,olive oil,2.482448,21.94484032,2.482448,0.0,0.0
dish_1561748950,518,thyme,0.081659,0.08247559,0.001388203,0.01959816,0.00489954
dish_1561748950,112,honeydew melons,118.000000,42.48,0.118,10.62,0.59
dish_1561748950,23,brown rice,13.065516,14.50272276,0.117589644,3.00506868,0.339703416
dish_1561748950,515,arugula,2.613103,0.65327575,0.018291721,0.096684811,0.067940678
dish_1561748950,312,pepper,3.266379,1.3065516,0.006532758,0.303773247,0.06532758
dish_1561748950,332,salmon,65.327576,116.28308528,5.22620608,0.0,15.67861824
dish_1562097624,514,wheat berry,66.019417,60.07766947,0.330097085,12.609708647,2.772815514
dish_1562097624,161,olive oil,1.980583,17.50835372,1.980583,0.0,0.0
dish_1565721800,485,zucchini,85.500000,12.825,0.342,2.3085,0.9405
dish_1565721800,529,chayote squash,85.500000,20.52,0.4275,4.3605,0.513
dish_1559578551,4,bacon,23.000000,124.43,9.66,0.322,8.51
dish_1561405887,161,olive oil,0.480523,4.24782332,0.480523,0.0,0.0
dish_1561405887,508,soy sauce,0.310398,0.16451094,0.001862388,0.015209502,0.025142238
dish_1561405887,291,salt,0.160796,0.0,0.0,0.0,0.0
dish_1561405887,11,cheese pizza,31.000000,82.429,2.914,10.385,3.472
dish_1561405887,28,chicken,62.079670,102.4314555,2.23486812,0.0,19.2446977
dish_1561405887,26,white rice,6.207967,8.0703571,0.018623901,1.73823076,0.167615109
dish_1561405887,189,vinegar,0.310398,0.0,0.0,0.0,0.0
dish_1561405887,36,spinach (raw),1.551992,0.35695816,0.006207968,0.055871712,0.045007768
dish_1561405887,540,ginger,0.310398,0.2483184,0.002483184,0.05587164,0.005587164
dish_1561405887,45,carrot,32.532349,13.33826309,0.065064698,3.2532349,0.292791141
dish_1561405887,122,garlic,0.620797,0.92498753,0.003103985,0.20486301,0.039731008
dish_1561405887,27,broccoli,1.551992,0.5431972,0.006207968,0.10863944,0.037247808
dish_1561405887,535,green onions,0.310398,0.09932736,0.000620796,0.02172786,0.005587164
dish_1561405887,312,pepper,0.020333,0.0081332,4.0666e-05,0.001890969,0.00040666
dish_1561405887,43,green beans,1.551992,0.48111752,0.001551992,0.10863944,0.027935856
dish_1565986702,520,lemon juice,2.843206,0.48334502,0.0,0.159219536,0.011372824
dish_1565986702,514,wheat berry,28.432056,25.87317096,0.14216028,5.430522696,1.194146352
dish_1565986702,524,parsley,1.421603,0.527414713,0.011372824,0.090982592,0.041226487
dish_1565986702,471,cherry tomatoes,5.686411,1.02355398,0.011372822,0.221770029,0.051177699
dish_1565986702,49,fish,142.160278,127.9442502,18.48083614,0.0,26.157491152
dish_1565986702,291,salt,0.355401,0.0,0.0,0.0,0.0
dish_1565986702,122,garlic,1.421603,2.11818847,0.007108015,0.46912899,0.090982592
dish_1565986702,133,shallots,2.843206,0.5686412,0.005686412,0.093825798,0.04264809
dish_1565986702,527,chive,0.355401,0.1066203,0.002487807,0.015637644,0.011728233
dish_1565986702,161,olive oil,5.686411,50.26787324,5.686411,0.0,0.0
dish_1565986702,517,chard,12.794426,2.43094094,0.025588852,0.473393762,0.230299668
dish_1561665747,29,mixed greens,50.978069,14.27385932,0.203912276,2.701837657,1.121517518
dish_1561665747,187,chickpeas,139.000000,227.96,3.614,37.53,12.51
dish_1561665747,54,apple,10.195614,5.30171928,0.020391228,1.42738596,0.030586842
dish_1561665747,520,lemon juice,2.039123,0.34665091,0.0,0.114190888,0.008156492
dish_1561665747,380,pizza,40.000000,106.4,3.88,13.2,4.4
dish_1561665747,94,onions,4.078246,1.6312984,0.004078246,0.36704214,0.044860706
dish_1561665747,524,parsley,0.509781,0.189128751,0.004078248,0.032625984,0.014783649
dish_1561665747,161,olive oil,7.748666,68.49820744,7.748666,0.0,0.0
dish_1561665747,205,corn on the cob,49.000000,51.989,1.176,10.78,1.519
dish_1561665747,189,vinegar,2.039123,0.0,0.0,0.0,0.0
dish_1561665747,513,millet,8.156491,9.70622429,0.08156491,1.933088367,0.285477185
dish_1561665747,291,salt,0.254890,0.0,0.0,0.0,0.0
dish_1562168450,13,berries,103.000000,58.71,0.309,14.42,0.721
dish_1562168450,38,pineapple,140.000000,70.0,0.14,18.2,0.7
dish_1562168450,128,egg whites,125.000000,65.0,0.25,0.875,12.5
dish_1562168450,433,roasted potatoes,63.000000,88.83,4.284,11.34,1.323
dish_1561406762,45,carrot,34.504005,14.14664205,0.06900801,3.4504005,0.310536045
dish_1561406762,291,salt,0.129390,0.0,0.0,0.0,0.0
dish_1561406762,312,pepper,0.021565,0.008626,4.313e-05,0.002005545,0.0004313
dish_1561406762,161,olive oil,0.345040,3.0501536,0.34504,0.0,0.0
dish_1561576707,341,cream,4.142092,13.929855396,1.516005672,0.111836484,0.115978576
dish_1561576707,335,eggplant,85.294121,21.152942008,0.170588242,5.032353139,0.85294121
dish_1561576707,515,arugula,2.588808,0.647202,0.018121656,0.095785896,0.067309008
dish_1561576707,46,mushroom,5.177616,1.13907552,0.015532848,0.170861328,0.160506096
dish_1561576707,122,garlic,1.035523,1.54292927,0.005177615,0.34172259,0.066273472
dish_1561576707,291,salt,2.262077,0.0,0.0,0.0,0.0
dish_1561576707,133,shallots,0.517762,0.1035524,0.001035524,0.017086146,0.00776643
dish_1561576707,6,caesar salad,37.000000,16.28,0.777,1.591,1.184
dish_1561576707,519,oregano,0.323601,0.8737227,0.01294404,0.22328469,0.02912409
dish_1561576707,28,chicken,103.552315,170.86131975,3.72788334,0.0,32.10121765
dish_1561576707,7,cauliflower,134.000000,33.5,0.402,6.7,2.412
dish_1561576707,514,wheat berry,10.355231,9.42326021,0.051776155,1.977849121,0.434919702
dish_1561576707,21,squash,99.630089,20.424168245,0.298890267,3.387423026,0.896670801
dish_1561576707,312,pepper,0.517762,0.2071048,0.001035524,0.048151866,0.01035524
dish_1561576707,441,butter,1.035523,7.42469991,0.83877363,0.001035523,0.008284184
dish_1561576707,520,lemon juice,0.258881,0.04400977,0.0,0.014497336,0.001035524
dish_1561576707,516,rosemary,0.323601,0.42391731,0.018445257,0.0647202,0.009384429
dish_1561576707,161,olive oil,2.884765,25.5013226,2.884765,0.0,0.0
dish_1561576707,518,thyme,0.323601,0.32683701,0.005501217,0.07766424,0.01941606
dish_1561576707,521,basil,0.517762,0.12426288,0.0,0.01035524,0.02071048
dish_1561576707,428,white wine,0.258881,0.21228242,0.0,0.006730906,0.000258881
dish_1558642420,45,carrot,95.000000,38.95,0.19,9.5,0.855
dish_1565118729,133,shallots,10.130448,2.0260896,0.020260896,0.334304784,0.15195672
dish_1565118729,291,salt,0.189946,0.0,0.0,0.0,0.0
dish_1565118729,72,kale,24.500000,12.005,0.1715,2.205,0.8085
dish_1565118729,94,onions,5.065224,2.0260896,0.005065224,0.45587016,0.055717464
dish_1565118729,161,olive oil,1.013045,8.9553178,1.013045,0.0,0.0
dish_1565118729,517,chard,24.500000,4.655,0.049,0.9065,0.441
dish_1565118729,189,vinegar,0.253261,0.0,0.0,0.0,0.0
dish_1565118729,25,beef,151.956726,379.891815,22.7935089,0.0,39.50874876
dish_1565118729,511,spinach (cooked),5.065224,1.16500152,0.0,0.20260896,0.15195672
dish_1565118729,513,millet,20.260897,24.11046743,0.20260897,4.801832589,0.709131395
dish_1565118729,525,bok choy,5.065224,0.65847912,0.010130448,0.111434928,0.07597836
dish_1568320470,189,vinegar,0.099268,0.0,0.0,0.0,0.0
dish_1568320470,319,feta cheese,4.297872,11.350679952,0.906850992,0.180510624,0.593106336
dish_1568320470,161,olive oil,1.358238,12.00682392,1.358238,0.0,0.0
dish_1568320470,338,vinaigrette,8.595744,40.01318832,4.452595392,0.223489344,0.0
dish_1568320470,511,spinach (cooked),1.985364,0.45663372,0.0,0.07941456,0.05956092
dish_1568320470,12,olives,4.297872,4.9425528,0.459872304,0.270765936,0.034382976
dish_1568320470,30,lettuce,42.978725,6.44680875,0.08595745,1.246383025,0.60170215
dish_1568320470,25,beef,59.560928,148.90232,8.9341392,0.0,15.48584128
dish_1568320470,377,quinoa,32.038834,38.4466008,0.608737846,6.72815514,1.409708696
dish_1568320470,525,bok choy,1.985364,0.25809732,0.003970728,0.043678008,0.02978046
dish_1568320470,513,millet,7.941457,9.45033383,0.07941457,1.882125309,0.277950995
dish_1568320470,471,cherry tomatoes,10.744681,1.93404258,0.021489362,0.419042559,0.096702129
dish_1568320470,31,cucumbers,21.489363,2.1489363,0.0,0.42978726,0.21489363
dish_1568320470,94,onions,6.283237,2.5132948,0.006283237,0.56549133,0.069115607
dish_1568320470,133,shallots,3.970729,0.7941458,0.007941458,0.131034057,0.059560935
dish_1568320470,291,salt,0.074451,0.0,0.0,0.0,0.0
dish_1568320470,11,cheese pizza,85.000000,226.015,7.99,28.475,9.52
dish_1568320470,33,bell peppers,4.297872,1.7191488,0.008595744,0.38680848,0.08595744
dish_1568320470,43,green beans,44.000000,13.64,0.044,3.08,0.792
dish_1558372695,39,sausage,43.000000,148.178,11.739,1.806,8.299
dish_1562173111,543,chia seeds,163.000000,792.18,50.53,68.46,27.71
dish_1563813806,128,egg whites,156.000000,81.12,0.312,1.092,15.6
dish_1559678629,133,shallots,0.491929,0.0983858,0.000983858,0.016233657,0.007378935
dish_1559678629,33,bell peppers,1.475788,0.5903152,0.002951576,0.13282092,0.02951576
dish_1559678629,367,lime,0.491929,0.1475787,0.000983858,0.051652545,0.003443503
dish_1559678629,94,onions,1.475788,0.5903152,0.001475788,0.13282092,0.016233668
dish_1559678629,72,kale,2.459646,1.20522654,0.017217522,0.22136814,0.081168318
dish_1559678629,291,salt,0.122982,0.0,0.0,0.0,0.0
dish_1559678629,161,olive oil,1.967717,17.39461828,1.967717,0.0,0.0
dish_1559678629,113,ketchup,10.514989,11.77678768,0.021029978,2.73389714,0.136694857
dish_1559678629,448,jalapenos,0.983859,0.28531911,0.003935436,0.063950835,0.008854731
dish_1559678629,523,cilantro,0.983859,0.224319852,0.004919295,0.036402783,0.021644898
dish_1559678629,49,fish,49.192928,44.2736352,6.39508064,0.0,9.051498752
dish_1559678629,26,white rice,9.838586,12.7901618,0.029515758,2.75480408,0.265641822
dish_1557936555,179,eggs,96.000000,149.28,10.08,1.152,12.0
dish_1563221640,349,mangos,5.910828,3.581961768,0.023643312,0.8866242,0.047286624
dish_1563221640,515,arugula,17.732485,4.43312125,0.124127395,0.656101945,0.46104461
dish_1563221640,392,pepperoni pizza,86.000000,242.52,10.32,27.52,10.32
dish_1563221640,148,parmesan cheese,1.601643,6.898276401,0.458069898,0.067269006,0.615030912
dish_1563221640,36,spinach (raw),30.669573,7.05400179,0.122678292,1.104104628,0.889417617
dish_1563221640,32,tomatoes,5.910828,2.00968152,0.041375796,0.401936304,0.041375796
dish_1563221640,518,thyme,0.160164,0.16176564,0.002722788,0.03843936,0.00960984
dish_1563221640,526,mustard greens,11.821656,3.19184712,0.047286624,0.555617832,0.342828024
dish_1563221640,126,mustard,0.581359,0.356373067,0.019184847,0.03488154,0.021510283
dish_1563221640,31,cucumbers,5.910828,0.5910828,0.0,0.11821656,0.05910828
dish_1563221640,27,broccoli,42.000000,14.7,0.168,2.94,1.008
dish_1563221640,122,garlic,0.640657,0.95457893,0.003203285,0.21141681,0.041002048
dish_1563221640,291,salt,0.426391,0.0,0.0,0.0,0.0
dish_1563221640,448,jalapenos,0.591083,0.17141407,0.002364332,0.038420395,0.005319747
dish_1563221640,471,cherry tomatoes,9.114113,1.64054034,0.018228226,0.355450407,0.082027017
dish_1563221640,244,chicken breast,64.065704,105.836543008,2.306365344,0.0,19.924433944
dish_1563221640,54,apple,2.325434,1.20922568,0.004650868,0.32556076,0.006976302
dish_1563221640,520,lemon juice,0.886624,0.15072608,0.0,0.049650944,0.003546496
dish_1563221640,21,squash,53.267570,10.91985185,0.15980271,1.81109738,0.47940813
dish_1563221640,514,wheat berry,6.406570,5.8299787,0.03203285,1.22365487,0.26907594
dish_1563221640,189,vinegar,2.325434,0.0,0.0,0.0,0.0
dish_1563221640,161,olive oil,6.014874,53.17148616,6.014874,0.0,0.0
dish_1563221640,473,cranberries,2.325434,1.06969964,0.002325434,0.27905208,0.01162717
